Source,Source City,Source Country,Target,Target City,Target Country,Weight
VVC,Villavicencio,Colombia,BOG,Bogota,Colombia,5400
BAQ,Barranquilla,Colombia,SMR,Santa Marta,Colombia,333
APO,Apartado,Colombia,MTR,Monteria,Colombia,148
CLO,Cali,Colombia,PEI,Pereira,Colombia,1998
CTG,Cartagena,Colombia,BAQ,Barranquilla,Colombia,250
IBE,Ibague,Colombia,MDE,Medellin,Colombia,148
MDE,Medellin,Colombia,IBE,Ibague,Colombia,1147
MTR,Monteria,Colombia,APO,Apartado,Colombia,148
MTR,Monteria,Colombia,BAQ,Barranquilla,Colombia,900
PEI,Pereira,Colombia,CLO,Cali,Colombia,1850
BOG,Bogota,Colombia,EYP,El Yopal,Colombia,3293
EYP,El Yopal,Colombia,BOG,Bogota,Colombia,3293
BGA,Bucaramanga,Colombia,CTG,Cartagena,Colombia,148
CTG,Cartagena,Colombia,BGA,Bucaramanga,Colombia,148
IBE,Ibague,Colombia,PEI,Pereira,Colombia,200
BGA,Bucaramanga,Colombia,SMR,Santa Marta,Colombia,148
CTG,Cartagena,Colombia,SMR,Santa Marta,Colombia,148
SMR,Santa Marta,Colombia,BGA,Bucaramanga,Colombia,148
SMR,Santa Marta,Colombia,CTG,Cartagena,Colombia,148
AUA,Aruba,Aruba,BAQ,Barranquilla,Colombia,333
BAQ,Barranquilla,Colombia,AUA,Aruba,Aruba,333
BOG,Bogota,Colombia,VVC,Villavicencio,Colombia,4144
VVC,Villavicencio,Colombia,BOG,Bogota,Colombia,148
BAQ,Barranquilla,Colombia,CUR,Curacao,Netherlands Antilles,250
BOG,Bogota,Colombia,NVA,Neiva,Colombia,6253
CTG,Cartagena,Colombia,CZU,Corozal (CO),Colombia,851
CUR,Curacao,Netherlands Antilles,BAQ,Barranquilla,Colombia,450
CZU,Corozal (CO),Colombia,MGN,Magangue,Colombia,851
NVA,Neiva,Colombia,BOG,Bogota,Colombia,7104
NVA,Neiva,Colombia,PUU,Puerto Asis,Colombia,1147
PUU,Puerto Asis,Colombia,NVA,Neiva,Colombia,666
BOG,Bogota,Colombia,IBE,Ibague,Colombia,6142
IBE,Ibague,Colombia,BOG,Bogota,Colombia,5291
IBE,Ibague,Colombia,NVA,Neiva,Colombia,1150
NVA,Neiva,Colombia,IBE,Ibague,Colombia,1550
BAQ,Barranquilla,Colombia,CTG,Cartagena,Colombia,2479
CLO,Cali,Colombia,IPI,Ipiales,Colombia,666
CLO,Cali,Colombia,NVA,Neiva,Colombia,700
CTG,Cartagena,Colombia,BAQ,Barranquilla,Colombia,1628
BGA,Bucaramanga,Colombia,IBE,Ibague,Colombia,296
IBE,Ibague,Colombia,BGA,Bucaramanga,Colombia,296
IPI,Ipiales,Colombia,PUU,Puerto Asis,Colombia,666
PUU,Puerto Asis,Colombia,IPI,Ipiales,Colombia,666
VUP,Valledupar,Colombia,BAQ,Barranquilla,Colombia,1150
NVA,Neiva,Colombia,CLO,Cali,Colombia,370
BAQ,Barranquilla,Colombia,VUP,Valledupar,Colombia,1147
IBE,Ibague,Colombia,MDE,Medellin,Colombia,1550
IBE,Ibague,Colombia,PEI,Pereira,Colombia,1850
IPI,Ipiales,Colombia,CLO,Cali,Colombia,666
MDE,Medellin,Colombia,IBE,Ibague,Colombia,1150
NVA,Neiva,Colombia,CLO,Cali,Colombia,700
PEI,Pereira,Colombia,CLO,Cali,Colombia,200
PEI,Pereira,Colombia,IBE,Ibague,Colombia,1998
SMR,Santa Marta,Colombia,VUP,Valledupar,Colombia,333
VUP,Valledupar,Colombia,SMR,Santa Marta,Colombia,450
CAI,Cairo,Egypt,TLV,Tel Aviv-yafo,Israel,1080
TLV,Tel Aviv-yafo,Israel,CAI,Cairo,Egypt,1080
SSH,Sharm El-Sheikh,Egypt,TLV,Tel Aviv-yafo,Israel,840
TLV,Tel Aviv-yafo,Israel,SSH,Sharm El-Sheikh,Egypt,840
FAI,Fairbanks,USA,TAL,Tanana,USA,92
MOU,Mountain Village,USA,PQS,Pilot Station,USA,108
RDV,Red Devil,USA,CKD,Crooked Creek,USA,52
SHG,Shungnak,USA,OBU,Kobuk,USA,56
EMK,Emmonak,USA,AUK,Alakanuk,USA,92
FYU,Fort Yukon,USA,CIK,Chalkyitsik,USA,52
HCR,Holy Cross,USA,ANV,Anvik,USA,108
SLQ,Sleetmute,USA,RDV,Red Devil,USA,52
TNK,Tununak,USA,OOK,Toksook Bay,USA,56
KVL,Kivalina,USA,WTK,Noatak,USA,52
LMA,Lake Minchumina,USA,MCG,Mcgrath,USA,32
MCG,Mcgrath,USA,LMA,Lake Minchumina,USA,32
TCT,Takotna,USA,TLJ,Tatalina,USA,52
CIK,Chalkyitsik,USA,ARC,Arctic Village,USA,52
KLG,Kalskag,USA,RSH,Russian Mission,USA,108
OTZ,Kotzebue,USA,KVL,Kivalina,USA,52
WTL,Tuntutuliak,USA,BET,Bethel,USA,92
SMK,St Michael,USA,WBB,Stebbins,USA,52
TAL,Tanana,USA,FAI,Fairbanks,USA,92
VAK,Chevak,USA,BET,Bethel,USA,92
AET,Allakaket,USA,FAI,Fairbanks,USA,56
MLL,Marshall,USA,BET,Bethel,USA,56
OBU,Kobuk,USA,OTZ,Kotzebue,USA,56
SXP,Sheldon Point,USA,EMK,Emmonak,USA,92
BET,Bethel,USA,CYF,Chefornak,USA,92
UNK,Unalakleet,USA,SKK,Shaktoolik,USA,52
ANI,Aniak,USA,KLG,Kalskag,USA,216
ANI,Aniak,USA,SLQ,Sleetmute,USA,52
FAI,Fairbanks,USA,MLY,Manley Hot Springs,USA,52
KKH,Kongiganak,USA,WTL,Tuntutuliak,USA,92
MLY,Manley Hot Springs,USA,MNT,Minto,USA,52
NUL,Nulato,USA,KAL,Kaltag,USA,92
ARC,Arctic Village,USA,VEE,Venetie,USA,52
ATT,Atmautluak,USA,MLL,Marshall,USA,56
OOK,Toksook Bay,USA,NME,Nightmute,USA,56
PQS,Pilot Station,USA,KSM,St Marys,USA,108
RBY,Ruby,USA,TAL,Tanana,USA,92
BET,Bethel,USA,ATT,Atmautluak,USA,56
ABL,Ambler,USA,SHG,Shungnak,USA,56
CHU,Chuathbaluk,USA,ANI,Aniak,USA,52
KWK,Kwigillingok,USA,KKH,Kongiganak,USA,92
MNT,Minto,USA,FAI,Fairbanks,USA,52
SCM,Scammon Bay,USA,HPB,Hooper Bay,USA,92
BET,Bethel,USA,WWT,Newtok,USA,56
KSM,St Marys,USA,MOU,Mountain Village,USA,108
KYU,Koyukuk,USA,NUL,Nulato,USA,92
OTZ,Kotzebue,USA,IAN,Kiana,USA,52
FAI,Fairbanks,USA,BTT,Bettles,USA,56
HPB,Hooper Bay,USA,VAK,Chevak,USA,92
OTZ,Kotzebue,USA,PHO,Point Hope,USA,56
OTZ,Kotzebue,USA,WLK,Selawik,USA,56
PHO,Point Hope,USA,OTZ,Kotzebue,USA,56
VEE,Venetie,USA,WBQ,Beaver,USA,52
BET,Bethel,USA,SCM,Scammon Bay,USA,92
BKC,Buckland,USA,DRG,Deering,USA,56
CKD,Crooked Creek,USA,CHU,Chuathbaluk,USA,52
GAL,Galena,USA,RBY,Ruby,USA,148
RBY,Ruby,USA,GAL,Galena,USA,148
BTT,Bettles,USA,AKP,Anaktuvuk Pass,USA,56
CYF,Chefornak,USA,KPN,Kipnuk,USA,92
GAL,Galena,USA,KYU,Koyukuk,USA,92
LVD,Lime Village,USA,MCG,Mcgrath,USA,20
MCG,Mcgrath,USA,LVD,Lime Village,USA,20
MCG,Mcgrath,USA,TCT,Takotna,USA,52
OTZ,Kotzebue,USA,ABL,Ambler,USA,56
RSH,Russian Mission,USA,ANI,Aniak,USA,108
WBQ,Beaver,USA,FAI,Fairbanks,USA,52
WLK,Selawik,USA,BKC,Buckland,USA,56
AUK,Alakanuk,USA,SXP,Sheldon Point,USA,92
EMK,Emmonak,USA,KOT,Kotlik,USA,92
KOT,Kotlik,USA,EMK,Emmonak,USA,92
KKA,Koyuk,USA,GAL,Galena,USA,52
UNK,Unalakleet,USA,SMK,St Michael,USA,52
WBB,Stebbins,USA,UNK,Unalakleet,USA,52
FAI,Fairbanks,USA,FYU,Fort Yukon,USA,52
FAI,Fairbanks,USA,RBY,Ruby,USA,56
GAL,Galena,USA,HSL,Huslia,USA,56
KPN,Kipnuk,USA,KWK,Kwigillingok,USA,92
RBY,Ruby,USA,FAI,Fairbanks,USA,56
WTK,Noatak,USA,OTZ,Kotzebue,USA,52
TAL,Tanana,USA,RBY,Ruby,USA,92
FAI,Fairbanks,USA,LMA,Lake Minchumina,USA,52
KGX,Grayling,USA,SHX,Shageluk,USA,108
LMA,Lake Minchumina,USA,FAI,Fairbanks,USA,52
MCG,Mcgrath,USA,NIB,Nikolai,USA,108
NIB,Nikolai,USA,MCG,Mcgrath,USA,108
SHX,Shageluk,USA,ANI,Aniak,USA,108
SKK,Shaktoolik,USA,KKA,Koyuk,USA,52
TLJ,Tatalina,USA,MCG,Mcgrath,USA,52
AKP,Anaktuvuk Pass,USA,AET,Allakaket,USA,56
ANV,Anvik,USA,KGX,Grayling,USA,108
DRG,Deering,USA,OTZ,Kotzebue,USA,56
IAN,Kiana,USA,ORV,Noorvik,USA,52
ANI,Aniak,USA,HCR,Holy Cross,USA,108
HCR,Holy Cross,USA,ANI,Aniak,USA,108
KLG,Kalskag,USA,HCR,Holy Cross,USA,108
NME,Nightmute,USA,BET,Bethel,USA,56
ORV,Noorvik,USA,OTZ,Kotzebue,USA,52
WWT,Newtok,USA,TNK,Tununak,USA,56
EGO,Belgorod,Russian Federation,VKO,Moscow,Russian Federation,604
VKO,Moscow,Russian Federation,EGO,Belgorod,Russian Federation,755
EGO,Belgorod,Russian Federation,NUX,Novy Urengoy,Russian Federation,2114
NUX,Novy Urengoy,Russian Federation,EGO,Belgorod,Russian Federation,2114
KUF,Samara,Russian Federation,TJM,Tyumen,Russian Federation,432
NYM,Nadym,Russian Federation,VKO,Moscow,Russian Federation,972
TJM,Tyumen,Russian Federation,KUF,Samara,Russian Federation,432
VKO,Moscow,Russian Federation,NYM,Nadym,Russian Federation,972
KUF,Samara,Russian Federation,NUX,Novy Urengoy,Russian Federation,2052
NUX,Novy Urengoy,Russian Federation,KUF,Samara,Russian Federation,2052
NAT,Natal,Brazil,FOR,Fortaleza,Brazil,845
GIG,Rio de Janeiro,Brazil,GRU,Sao Paulo,Brazil,5239
GRU,Sao Paulo,Brazil,GIG,Rio de Janeiro,Brazil,9633
REC,Recife,Brazil,GRU,Sao Paulo,Brazil,4394
FOR,Fortaleza,Brazil,GIG,Rio de Janeiro,Brazil,5239
GIG,Rio de Janeiro,Brazil,FOR,Fortaleza,Brazil,2028
GIG,Rio de Janeiro,Brazil,JPA,Joao Pessoa,Brazil,2366
JPA,Joao Pessoa,Brazil,FOR,Fortaleza,Brazil,2366
NAT,Natal,Brazil,REC,Recife,Brazil,4394
GIG,Rio de Janeiro,Brazil,NAT,Natal,Brazil,5239
YBB,Pelly Bay,Canada,YHK,Gjoa Haven,Canada,234
YHK,Gjoa Haven,Canada,YBB,Pelly Bay,Canada,234
YCB,Cambridge Bay,Canada,YCO,Kugluktuk Coppermine,Canada,234
YCO,Kugluktuk Coppermine,Canada,YCB,Cambridge Bay,Canada,234
YCB,Cambridge Bay,Canada,YRB,Resolute,Canada,171
YCB,Cambridge Bay,Canada,YRB,Resolute,Canada,72
YFB,Iqaluit,Canada,YGT,Igloolik,Canada,152
YGT,Igloolik,Canada,YFB,Iqaluit,Canada,152
YRB,Resolute,Canada,YCB,Cambridge Bay,Canada,72
YCB,Cambridge Bay,Canada,YHK,Gjoa Haven,Canada,234
YHK,Gjoa Haven,Canada,YCB,Cambridge Bay,Canada,234
YFB,Iqaluit,Canada,YXP,Pangnirtung,Canada,405
YXP,Pangnirtung,Canada,YFB,Iqaluit,Canada,405
YFB,Iqaluit,Canada,YLC,Kimmirut/Lake Harbour,Canada,144
YLC,Kimmirut/Lake Harbour,Canada,YFB,Iqaluit,Canada,144
YRB,Resolute,Canada,YCB,Cambridge Bay,Canada,171
YVM,Qikiqtarjuaq,Canada,YXP,Pangnirtung,Canada,405
YXP,Pangnirtung,Canada,YVM,Qikiqtarjuaq,Canada,405
YBB,Pelly Bay,Canada,YYH,Taloyoak,Canada,234
YYH,Taloyoak,Canada,YBB,Pelly Bay,Canada,234
YGT,Igloolik,Canada,YIO,Pond Inlet,Canada,152
YIO,Pond Inlet,Canada,YGT,Igloolik,Canada,152
YIO,Pond Inlet,Canada,YRB,Resolute,Canada,152
YRB,Resolute,Canada,YIO,Pond Inlet,Canada,152
YCB,Cambridge Bay,Canada,YYH,Taloyoak,Canada,234
YFB,Iqaluit,Canada,YTE,Cape Dorset,Canada,405
YGZ,Grise Fiord,Canada,YRB,Resolute,Canada,162
YRB,Resolute,Canada,YGZ,Grise Fiord,Canada,162
YTE,Cape Dorset,Canada,YFB,Iqaluit,Canada,405
YYH,Taloyoak,Canada,YCB,Cambridge Bay,Canada,234
AKX,Aktyubinsk,Kazakhstan,ALA,Almaty,Kazakhstan,2312
ALA,Almaty,Kazakhstan,AKX,Aktyubinsk,Kazakhstan,2312
ALA,Almaty,Kazakhstan,DXB,Dubai (AE) 00,United Arab Emirates,1224
ALA,Almaty,Kazakhstan,TSE,Astana,Kazakhstan,11340
DXB,Dubai (AE) 00,United Arab Emirates,ALA,Almaty,Kazakhstan,1224
TSE,Astana,Kazakhstan,ALA,Almaty,Kazakhstan,12060
SVO,Moscow,Russian Federation,TSE,Astana,Kazakhstan,1088
ALA,Almaty,Kazakhstan,PEK,Beijing,China,1224
ALA,Almaty,Kazakhstan,SCO,Aktau,Kazakhstan,2448
SCO,Aktau,Kazakhstan,ALA,Almaty,Kazakhstan,1768
SVO,Moscow,Russian Federation,TSE,Astana,Kazakhstan,900
TSE,Astana,Kazakhstan,SVO,Moscow,Russian Federation,900
PEK,Beijing,China,ALA,Almaty,Kazakhstan,1224
TSE,Astana,Kazakhstan,SVO,Moscow,Russian Federation,1088
ALA,Almaty,Kazakhstan,TSE,Astana,Kazakhstan,2312
TSE,Astana,Kazakhstan,ALA,Almaty,Kazakhstan,2448
ALA,Almaty,Kazakhstan,SVO,Moscow,Russian Federation,4216
SVO,Moscow,Russian Federation,ALA,Almaty,Kazakhstan,4216
SCO,Aktau,Kazakhstan,TSE,Astana,Kazakhstan,680
ALA,Almaty,Kazakhstan,AYT,Antalya,Turkey,720
AYT,Antalya,Turkey,ALA,Almaty,Kazakhstan,720
MIA,Miami,USA,SDQ,Santo Domingo (DO),Dominican Republic,2990
SDQ,Santo Domingo (DO),Dominican Republic,MIA,Miami,USA,2990
FAI,Fairbanks,USA,YDA,Dawson City,Canada,560
YDA,Dawson City,Canada,YEV,Inuvik,Canada,160
YEV,Inuvik,Canada,YDA,Dawson City,Canada,360
YDA,Dawson City,Canada,YOC,Old Crow,Canada,920
YOC,Old Crow,Canada,YDA,Dawson City,Canada,160
YXY,Whitehorse,Canada,YYC,Calgary,Canada,1586
YOC,Old Crow,Canada,FAI,Fairbanks,USA,560
YEG,Edmonton,Canada,YXY,Whitehorse,Canada,1586
YVR,Vancouver,Canada,YXY,Whitehorse,Canada,3294
YXY,Whitehorse,Canada,YVR,Vancouver,Canada,3294
YYC,Calgary,Canada,YEG,Edmonton,Canada,1586
JNU,Juneau,USA,YXY,Whitehorse,Canada,156
YXY,Whitehorse,Canada,JNU,Juneau,USA,156
YEV,Inuvik,Canada,YOC,Old Crow,Canada,160
YOC,Old Crow,Canada,YEV,Inuvik,Canada,360
YDA,Dawson City,Canada,YXY,Whitehorse,Canada,1080
YXY,Whitehorse,Canada,YDA,Dawson City,Canada,1080
BOA,Boma,Congo Democratic Republic of,MAT,Matadi,Congo Democratic Republic of,85
MAT,Matadi,Congo Democratic Republic of,BOA,Boma,Congo Democratic Republic of,85
FIH,Kinshasa,Congo Democratic Republic of,MAT,Matadi,Congo Democratic Republic of,459
MAT,Matadi,Congo Democratic Republic of,FIH,Kinshasa,Congo Democratic Republic of,459
MAT,Matadi,Congo Democratic Republic of,MNB,Moanda,Congo Democratic Republic of,238
MNB,Moanda,Congo Democratic Republic of,MAT,Matadi,Congo Democratic Republic of,238
FKB,Karlsruhe/Baden-Baden,Germany,MUC,Munich,Germany,544
MUC,Munich,Germany,FKB,Karlsruhe/Baden-Baden,Germany,544
KGS,Kos,Greece,RHO,Rhodes,Greece,680
RHO,Rhodes,Greece,LUX,Luxembourg,Luxembourg,680
AGA,Agadir,Morocco,MUC,Munich,Germany,544
CFU,Kerkyra,Greece,SCN,Saarbrucken,Germany,680
LUX,Luxembourg,Luxembourg,KGS,Kos,Greece,680
MUC,Munich,Germany,AGA,Agadir,Morocco,544
SCN,Saarbrucken,Germany,CFU,Kerkyra,Greece,680
DFW,Dallas/Fort Worth,USA,RTB,Roatan,Honduras,488
MIA,Miami,USA,SAP,San Pedro Sula,Honduras,3294
RTB,Roatan,Honduras,DFW,Dallas/Fort Worth,USA,488
SAP,San Pedro Sula,Honduras,MIA,Miami,USA,3294
RTB,Roatan,Honduras,SAP,San Pedro Sula,Honduras,488
SAP,San Pedro Sula,Honduras,RTB,Roatan,Honduras,488
MGA,Managua,Nicaragua,TGU,Tegucigalpa,Honduras,520
TGU,Tegucigalpa,Honduras,MGA,Managua,Nicaragua,520
MIA,Miami,USA,SAL,San Salvador (SV),El Salvador,3510
SAL,San Salvador (SV),El Salvador,TGU,Tegucigalpa,Honduras,3510
TGU,Tegucigalpa,Honduras,SAL,San Salvador (SV),El Salvador,3510
MGA,Managua,Nicaragua,MIA,Miami,USA,3294
MGA,Managua,Nicaragua,MIA,Miami,USA,520
MIA,Miami,USA,MGA,Managua,Nicaragua,3294
MIA,Miami,USA,MGA,Managua,Nicaragua,520
SAL,San Salvador (SV),El Salvador,MIA,Miami,USA,3510
CGN,Cologne/Bonn,Germany,ZRH,Zurich,Switzerland,3224
ATH,Athens (GR),Greece,CGN,Cologne/Bonn,Germany,1984
CGN,Cologne/Bonn,Germany,ATH,Athens (GR),Greece,1984
CGN,Cologne/Bonn,Germany,DRS,Dresden,Germany,3450
ZRH,Zurich,Switzerland,CGN,Cologne/Bonn,Germany,3224
CGN,Cologne/Bonn,Germany,MXP,Milan,Italy,7688
MXP,Milan,Italy,CGN,Cologne/Bonn,Germany,7688
BUD,Budapest,Hungary,CGN,Cologne/Bonn,Germany,3844
CGN,Cologne/Bonn,Germany,BUD,Budapest,Hungary,3844
DRS,Dresden,Germany,CGN,Cologne/Bonn,Germany,3450
CGN,Cologne/Bonn,Germany,SKG,Thessaloniki,Greece,600
BLQ,Bologna,Italy,CGN,Cologne/Bonn,Germany,4340
CGN,Cologne/Bonn,Germany,BLQ,Bologna,Italy,4340
BLQ,Bologna,Italy,CGN,Cologne/Bonn,Germany,900
CDG,Paris,France,CGN,Cologne/Bonn,Germany,7688
CGN,Cologne/Bonn,Germany,BLQ,Bologna,Italy,900
CGN,Cologne/Bonn,Germany,CDG,Paris,France,7688
BCN,Barcelona (ES),Spain,CGN,Cologne/Bonn,Germany,4650
CGN,Cologne/Bonn,Germany,BCN,Barcelona (ES),Spain,4650
CGN,Cologne/Bonn,Germany,LIS,Lisbon,Portugal,1736
CGN,Cologne/Bonn,Germany,DRS,Dresden,Germany,4836
CGN,Cologne/Bonn,Germany,MAD,Madrid,Spain,4650
CGN,Cologne/Bonn,Germany,STN,London (GB),UK,1240
DRS,Dresden,Germany,CGN,Cologne/Bonn,Germany,4836
CGN,Cologne/Bonn,Germany,PRG,Prague,Czech Republic,4650
PRG,Prague,Czech Republic,CGN,Cologne/Bonn,Germany,4650
CGN,Cologne/Bonn,Germany,NCE,Nice,France,4650
NCE,Nice,France,CGN,Cologne/Bonn,Germany,4650
CGN,Cologne/Bonn,Germany,FCO,Rome (IT),Italy,7688
CGN,Cologne/Bonn,Germany,TXL,Berlin,Germany,4588
CGN,Cologne/Bonn,Germany,VIE,Vienna,Austria,13950
SKG,Thessaloniki,Greece,CGN,Cologne/Bonn,Germany,600
BUD,Budapest,Hungary,CGN,Cologne/Bonn,Germany,1800
CGN,Cologne/Bonn,Germany,BUD,Budapest,Hungary,1800
CGN,Cologne/Bonn,Germany,STN,London (GB),UK,7800
CGN,Cologne/Bonn,Germany,MAD,Madrid,Spain,1612
CGN,Cologne/Bonn,Germany,VCE,Venice,Italy,5580
MAD,Madrid,Spain,CGN,Cologne/Bonn,Germany,1612
VCE,Venice,Italy,CGN,Cologne/Bonn,Germany,5580
CGN,Cologne/Bonn,Germany,EDI,Edinburgh,UK,3844
CGN,Cologne/Bonn,Germany,LIS,Lisbon,Portugal,1050
EDI,Edinburgh,UK,CGN,Cologne/Bonn,Germany,3844
LIS,Lisbon,Portugal,CGN,Cologne/Bonn,Germany,1050
LIS,Lisbon,Portugal,CGN,Cologne/Bonn,Germany,1736
CGN,Cologne/Bonn,Germany,IBZ,Ibiza,Spain,372
CGN,Cologne/Bonn,Germany,IST,Istanbul,Turkey,3600
CGN,Cologne/Bonn,Germany,IBZ,Ibiza,Spain,900
IBZ,Ibiza,Spain,CGN,Cologne/Bonn,Germany,900
MAD,Madrid,Spain,CGN,Cologne/Bonn,Germany,4650
STN,London (GB),UK,CGN,Cologne/Bonn,Germany,1240
CGN,Cologne/Bonn,Germany,ZRH,Zurich,Switzerland,6600
IBZ,Ibiza,Spain,CGN,Cologne/Bonn,Germany,372
IST,Istanbul,Turkey,CGN,Cologne/Bonn,Germany,3600
CGN,Cologne/Bonn,Germany,SKG,Thessaloniki,Greece,1736
FCO,Rome (IT),Italy,CGN,Cologne/Bonn,Germany,7688
SKG,Thessaloniki,Greece,CGN,Cologne/Bonn,Germany,1736
TXL,Berlin,Germany,CGN,Cologne/Bonn,Germany,4588
VIE,Vienna,Austria,CGN,Cologne/Bonn,Germany,13950
STN,London (GB),UK,CGN,Cologne/Bonn,Germany,7800
ADB,Izmir,Turkey,CGN,Cologne/Bonn,Germany,2480
CGN,Cologne/Bonn,Germany,ADB,Izmir,Turkey,2480
CGN,Cologne/Bonn,Germany,TXL,Berlin,Germany,12450
ZRH,Zurich,Switzerland,CGN,Cologne/Bonn,Germany,6600
TXL,Berlin,Germany,CGN,Cologne/Bonn,Germany,12450
AET,Allakaket,USA,UTO,Utopia Creek,USA,45
FAI,Fairbanks,USA,SVS,Stevens Village,USA,115
SVS,Stevens Village,USA,FAI,Fairbanks,USA,115
CHP,Circle Hot Springs,USA,CEM,Central,USA,243
FAI,Fairbanks,USA,RMP,Rampart,USA,279
HSL,Huslia,USA,HUS,Hughes,USA,243
HUS,Hughes,USA,HSL,Huslia,USA,279
CEM,Central,USA,IRC,Circle,USA,243
FAI,Fairbanks,USA,HSL,Huslia,USA,243
HSL,Huslia,USA,FAI,Fairbanks,USA,279
VEE,Venetie,USA,WBQ,Beaver,USA,243
FAI,Fairbanks,USA,HUS,Hughes,USA,477
GAL,Galena,USA,KAL,Kaltag,USA,279
HUS,Hughes,USA,FAI,Fairbanks,USA,243
KAL,Kaltag,USA,GAL,Galena,USA,243
AET,Allakaket,USA,BTT,Bettles,USA,243
CIK,Chalkyitsik,USA,FYU,Fort Yukon,USA,279
FAI,Fairbanks,USA,FYU,Fort Yukon,USA,1080
AET,Allakaket,USA,FAI,Fairbanks,USA,198
FAI,Fairbanks,USA,AET,Allakaket,USA,288
RMP,Rampart,USA,TAL,Tanana,USA,279
ABL,Ambler,USA,OBU,Kobuk,USA,279
FAI,Fairbanks,USA,FYU,Fort Yukon,USA,992
FYU,Fort Yukon,USA,FAI,Fairbanks,USA,992
OBU,Kobuk,USA,FAI,Fairbanks,USA,279
FAI,Fairbanks,USA,WBQ,Beaver,USA,135
GAL,Galena,USA,NUL,Nulato,USA,243
HUS,Hughes,USA,AET,Allakaket,USA,198
IRC,Circle,USA,FAI,Fairbanks,USA,243
BTT,Bettles,USA,FAI,Fairbanks,USA,486
FAI,Fairbanks,USA,BTT,Bettles,USA,279
FYU,Fort Yukon,USA,CIK,Chalkyitsik,USA,279
FYU,Fort Yukon,USA,FAI,Fairbanks,USA,1080
FAI,Fairbanks,USA,CHP,Circle Hot Springs,USA,243
AKP,Anaktuvuk Pass,USA,BTT,Bettles,USA,243
BTT,Bettles,USA,AKP,Anaktuvuk Pass,USA,279
FAI,Fairbanks,USA,GAL,Galena,USA,729
FAI,Fairbanks,USA,VEE,Venetie,USA,243
GAL,Galena,USA,FAI,Fairbanks,USA,729
SHG,Shungnak,USA,ABL,Ambler,USA,279
UTO,Utopia Creek,USA,FAI,Fairbanks,USA,45
WBQ,Beaver,USA,VEE,Venetie,USA,135
NUL,Nulato,USA,GAL,Galena,USA,279
KAL,Kaltag,USA,NUL,Nulato,USA,279
NUL,Nulato,USA,KAL,Kaltag,USA,243
WBQ,Beaver,USA,FAI,Fairbanks,USA,243
AKP,Anaktuvuk Pass,USA,FAI,Fairbanks,USA,279
FAI,Fairbanks,USA,AKP,Anaktuvuk Pass,USA,243
FAI,Fairbanks,USA,SHG,Shungnak,USA,279
FAI,Fairbanks,USA,TAL,Tanana,USA,486
TAL,Tanana,USA,FAI,Fairbanks,USA,765
VEE,Venetie,USA,FAI,Fairbanks,USA,135
TOG,Togiak,USA,DLG,Dillingham,USA,540
DLG,Dillingham,USA,KMO,Manokotak,USA,540
OME,Nome,USA,SVA,Savoonga,USA,540
TLA,Teller,USA,OME,Nome,USA,540
GLV,Golovin,USA,ELI,Elim,USA,460
GAM,Gambell,USA,OME,Nome,USA,540
KMO,Manokotak,USA,TOG,Togiak,USA,540
KTS,Teller Mission,USA,TLA,Teller,USA,540
SHH,Shishmaref,USA,KTS,Teller Mission,USA,540
OME,Nome,USA,SHH,Shishmaref,USA,540
KEK,Ekwok,USA,KNW,New Stuyahok,USA,540
OME,Nome,USA,WMO,White Mountain,USA,460
ELI,Elim,USA,OME,Nome,USA,460
KGK,Koliganek,USA,DLG,Dillingham,USA,540
WMO,White Mountain,USA,GLV,Golovin,USA,460
KNW,New Stuyahok,USA,KGK,Koliganek,USA,540
SVA,Savoonga,USA,GAM,Gambell,USA,540
DLG,Dillingham,USA,KEK,Ekwok,USA,540
MTY,Monterrey,Mexico,SAT,San Antonio,USA,513
BET,Bethel,USA,KPN,Kipnuk,USA,216
KPN,Kipnuk,USA,BET,Bethel,USA,216
YYZ,Toronto,Canada,MCO,Orlando,USA,2232
PIE,St Petersburg (US),USA,YYZ,Toronto,Canada,2232
YYC,Calgary,Canada,YYZ,Toronto,Canada,2728
YYZ,Toronto,Canada,YYC,Calgary,Canada,2852
MCO,Orlando,USA,PIE,St Petersburg (US),USA,720
YEG,Edmonton,Canada,YYC,Calgary,Canada,2728
FLL,Fort Lauderdale,USA,YYZ,Toronto,Canada,1620
YYZ,Toronto,Canada,FLL,Fort Lauderdale,USA,1620
YEG,Edmonton,Canada,YYZ,Toronto,Canada,2852
YYZ,Toronto,Canada,MCO,Orlando,USA,720
YYZ,Toronto,Canada,YEG,Edmonton,Canada,2728
PIE,St Petersburg (US),USA,YYZ,Toronto,Canada,720
YHZ,Halifax,Canada,YYT,St Johns,Canada,6696
YYT,St Johns,Canada,YHZ,Halifax,Canada,6696
YHZ,Halifax,Canada,YYZ,Toronto,Canada,6696
YVR,Vancouver,Canada,YYZ,Toronto,Canada,3240
YYC,Calgary,Canada,YEG,Edmonton,Canada,2852
YYZ,Toronto,Canada,YHZ,Halifax,Canada,6696
YYZ,Toronto,Canada,YVR,Vancouver,Canada,3240
MCO,Orlando,USA,PIE,St Petersburg (US),USA,2232
YVR,Vancouver,Canada,YYZ,Toronto,Canada,3844
YYZ,Toronto,Canada,YVR,Vancouver,Canada,3844
CGK,Jakarta,Indonesia,PKU,Pekanbaru,Indonesia,3565
